8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,0,0,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,0,0,8421504,8421504,0,0,8421504,8421504,0,0,8421504,8421504,8421504,8421504,8421504
8421504,8421504,0,0,8421504,0,0,8421504,8421504,8421504,8421504,8421504,8421504,0,0,8421504,0,0,8421504,8421504
8421504,8421504,0,0,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,0,0,8421504,8421504
8421504,8421504,8421504,8421504,8421504,8421504,0,8421504,8421504,0,0,8421504,8421504,0,8421504,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,0,8421504,8421504,0,0,8421504,0,0,8421504,0,0,8421504,8421504,0,8421504,8421504,8421504
8421504,8421504,8421504,0,0,8421504,0,0,8421504,0,0,8421504,0,0,8421504,0,0,8421504,8421504,8421504
8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504
8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504
8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504
8421504,8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,0,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,0,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,0,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,0,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,0,0,0,0,0,0,0,0,0,0,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504
8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504,8421504
